locus_tag	kegg_pathway_id	kegg_pathway	organism
spr0065	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0244	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0262	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0276	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0441	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0506	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0530	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0584	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0796	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0797	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1028	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1036	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1048	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1049	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1050	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1051	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1100	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1351	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1432	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1499	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1528	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1825	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1837	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1882	spr00010	Glycolysis / Gluconeogenesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1048	spr00020	Citrate cycle (TCA cycle)	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1049	spr00020	Citrate cycle (TCA cycle)	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1050	spr00020	Citrate cycle (TCA cycle)	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1051	spr00020	Citrate cycle (TCA cycle)	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0028	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0287	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0288	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0335	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0530	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0731	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0732	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0745	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0796	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1002	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1028	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1122	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1351	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1358	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1797	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1841	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1882	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1936	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1937	spr00030	Pentose phosphate pathway	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0139	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0318	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1148	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1149	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1797	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1844	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1845	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1846	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1903	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1964	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1972	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1973	spr00040	Pentose and glucuronate interconversions	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0061	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0062	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0063	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0259	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0260	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0261	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0356	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0358	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0359	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0530	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0647	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0779	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0780	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0796	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1432	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1565	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1964	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1967	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1968	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1970	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1972	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1973	spr00051	Fructose and mannose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0059	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0064	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0065	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0291	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0293	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0294	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0295	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0319	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0423	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0424	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0425	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0565	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0584	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0796	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1069	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1070	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1071	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1073	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1074	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1075	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1076	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1351	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1460	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1568	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1617	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1647	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1648	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1667	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1668	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1683	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1713	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1903	spr00052	Galactose metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0139	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0318	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1842	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1844	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1845	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1846	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1847	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1848	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1849	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1938	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1939	spr00053	Ascorbate and aldarate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0375	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0377	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0379	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0380	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0381	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0382	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0383	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0384	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0385	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0386	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0387	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0701	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0966	spr00061	Fatty acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0262	spr00071	Fatty acid degradation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0966	spr00071	Fatty acid degradation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1837	spr00071	Fatty acid degradation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0380	spr00074	Mycolic acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1541	spr00074	Mycolic acid biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1359	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1360	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1361	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1362	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1363	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1364	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1365	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1366	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1389	spr00190	Oxidative phosphorylation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0102	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0103	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0444	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1153	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1154	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1181	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1808	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1957	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1958	spr00220	Arginine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0011	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0021	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0028	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0045	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0046	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0047	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0048	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0049	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0051	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0052	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0053	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0054	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0056	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0183	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0210	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0732	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0734	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0738	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0892	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1002	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1004	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1065	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1066	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1128	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1300	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1351	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1435	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1487	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1583	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1662	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1695	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1775	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1958	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr2033	spr00230	Purine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0023	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0183	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0186	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0438	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0585	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0613	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0614	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0654	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0655	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0672	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0744	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0746	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0835	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0845	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0865	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0866	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0922	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1053	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1057	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1065	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1066	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1090	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1153	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1154	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1155	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1156	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1188	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1456	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1725	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1775	spr00240	Pyrimidine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0021	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0047	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0056	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0102	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0103	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0245	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0444	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1153	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1154	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1155	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1181	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1399	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1785	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1808	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1812	spr00250	Alanine, aspartate and glutamate metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0094	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0095	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0374	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0406	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0918	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0928	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1034	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1048	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1218	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1219	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1499	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1631	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1632	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1725	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1878	spr00260	Glycine, serine and threonine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0374	spr00261	Monobactam biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0918	spr00261	Monobactam biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0919	spr00261	Monobactam biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1414	spr00261	Monobactam biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0094	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0095	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0308	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0374	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0514	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0517	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0671	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0758	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0768	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0819	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0894	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0918	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1095	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1100	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1214	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1219	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1376	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1377	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1434	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr2015	spr00270	Cysteine and methionine metabolism	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0758	spr00280	Valine, leucine and isoleucine degradation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1048	spr00280	Valine, leucine and isoleucine degradation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr1571	spr00280	Valine, leucine and isoleucine degradation	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0401	spr00290	Valine, leucine and isoleucine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0402	spr00290	Valine, leucine and isoleucine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0403	spr00290	Valine, leucine and isoleucine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
spr0406	spr00290	Valine, leucine and isoleucine biosynthesis	Streptococcus pneumoniae ATCC BAA-255 / R6
