locus_tag	kegg_pathway_id	kegg_pathway	organism
SCO4837	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4962	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5354	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5355	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5356	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5364	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5469	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5470	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5471	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5472	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5515	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5657	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5666	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5799	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6466	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6467	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6740	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6799	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6800	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6818	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7292	sco00260	Glycine, serine and threonine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0489	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1889	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1912	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2640	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3218	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3227	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3228	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3229	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3614	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3615	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5739	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5744	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6097	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6098	sco00261	Monobactam biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0420	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0435	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0731	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0910	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0985	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0992	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1028	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1294	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1476	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1546	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1657	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1984	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2081	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2455	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2640	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3014	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3023	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3077	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3188	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3463	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3478	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3614	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3615	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3655	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3920	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4164	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4366	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4645	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4827	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4958	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5247	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5354	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5469	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5515	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5523	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5854	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6137	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6844	sco00270	Cysteine and methionine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0907	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1324	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1393	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1546	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1690	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1706	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2180	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2444	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2726	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2776	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2777	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2778	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2779	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3079	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3420	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3815	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3816	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3817	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3829	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3830	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3831	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4089	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4502	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4869	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4913	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4921	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4925	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4926	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5398	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5399	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5459	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5523	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5676	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5984	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6027	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6271	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6702	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6703	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6731	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6732	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6788	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6789	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6832	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6833	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7139	sco00280	Valine, leucine and isoleucine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1546	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2528	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2769	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3345	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4962	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4984	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5512	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5513	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5514	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5522	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5523	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5529	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5553	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5554	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6222	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7154	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7292	sco00290	Valine, leucine and isoleucine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0315	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0420	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1577	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1889	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1912	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1916	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2088	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2089	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2640	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3306	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3614	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3615	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3658	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5139	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5353	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5354	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5739	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5744	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5793	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6438	sco00300	Lysine biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1204	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1268	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1284	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1454	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1455	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1706	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1750	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2180	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3079	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3420	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4113	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4502	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4780	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4913	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5399	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5459	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5676	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6731	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6732	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6788	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6789	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7035	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7123	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7139	sco00310	Lysine degradation	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0088	sco00311	Penicillin and cephalosporin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3184	sco00311	Penicillin and cephalosporin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3774	sco00311	Penicillin and cephalosporin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4049	sco00311	Penicillin and cephalosporin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6740	sco00311	Penicillin and cephalosporin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7057	sco00311	Penicillin and cephalosporin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1222	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1223	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1284	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1706	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1989	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2455	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2585	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2587	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2770	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3337	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3420	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3655	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4279	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4634	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4645	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4913	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5519	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5520	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5527	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6035	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6293	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6344	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6654	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6740	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6769	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7095	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7139	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7311	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7569	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7601	sco00330	Arginine and proline metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2585	sco00332	Carbapenem biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2587	sco00332	Carbapenem biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0330	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1346	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1815	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1831	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2387	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3502	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4501	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO4681	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5878	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5879	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5882	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5886	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5887	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5888	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5889	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5890	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5891	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5892	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5893	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5894	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5895	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO5896	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6249	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO6264	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7266	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO7810	sco00333	Prodigiosin biosynthesis	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0911	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0912	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO0913	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1438	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1439	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1706	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO1859	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2044	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2048	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2050	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2051	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2052	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2053	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO2054	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3070	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3073	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
SCO3420	sco00340	Histidine metabolism	Streptomyces coelicolor ATCC BAA-471 / A32 / M145
