locus_tag	kegg_pathway_id	kegg_pathway	organism
ECBD_3625	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_3767	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_3802	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_3963	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_4012	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_4099	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_4105	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_4108	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_4142	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_4148	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_4311	ebd00010	Glycolysis / Gluconeogenesis	Escherichia coli B / BL21-DE3
ECBD_0342	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_0511	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_0809	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_1449	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_1970	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2034	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2035	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2246	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2343	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2463	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2932	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2933	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2934	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2935	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2936	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2937	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2938	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2939	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_2941	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3501	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3503	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3504	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3505	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3875	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3876	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3877	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3878	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_3909	ebd00020	Citrate cycle (TCA cycle)	Escherichia coli B / BL21-DE3
ECBD_0184	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0213	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0306	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0361	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0367	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0803	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0808	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0813	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0824	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1225	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1226	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1560	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1630	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1787	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1788	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1789	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_1922	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_2414	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_2973	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3495	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3610	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3637	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3639	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3768	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3802	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3936	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_3940	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_4012	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_4099	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_4108	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_4278	ebd00030	Pentose phosphate pathway	Escherichia coli B / BL21-DE3
ECBD_0151	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0152	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0153	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0154	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0159	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0169	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0170	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0361	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0648	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0649	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0879	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0919	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0920	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0924	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_1613	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_1631	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_1870	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_2028	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_2065	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_2066	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_2097	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_2121	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_2386	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_2910	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3554	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3555	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3556	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3712	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3713	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3836	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3837	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_3838	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_4120	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_4122	ebd00040	Pentose and glucuronate interconversions	Escherichia coli B / BL21-DE3
ECBD_0128	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0129	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0169	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0805	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0806	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0807	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0808	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0813	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0919	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0920	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1020	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1021	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1022	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1023	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1366	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1412	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1414	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1490	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1491	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1560	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1602	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1603	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1606	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1607	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1628	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1629	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1691	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1822	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1823	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1824	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1870	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1918	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_1922	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_2033	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_3267	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_3802	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_3940	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_3945	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_3946	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_4099	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_4105	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_4108	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_4120	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_4121	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_4122	ebd00051	Fructose and mannose metabolism	Escherichia coli B / BL21-DE3
ECBD_0009	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0010	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0011	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0061	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0600	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0601	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0602	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0603	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0604	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0605	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0606	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0607	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0608	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0609	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0610	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0665	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0666	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1284	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1561	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1562	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1563	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1564	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1565	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1566	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1613	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_1922	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_2386	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_2973	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_3258	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_3313	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_3734	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_3735	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_3737	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_3912	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_4108	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_4148	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_4193	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_4194	ebd00052	Galactose metabolism	Escherichia coli B / BL21-DE3
ECBD_0151	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0152	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0153	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0154	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0159	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0614	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0616	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0942	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_1631	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_2028	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3556	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3661	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3836	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3837	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3838	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3839	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3840	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3841	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_3842	ebd00053	Ascorbate and aldarate metabolism	Escherichia coli B / BL21-DE3
ECBD_0489	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_0490	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1336	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1343	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1837	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2329	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2506	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2508	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2509	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2510	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2641	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3434	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3439	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3825	ebd00061	Fatty acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_0141	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_0878	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_0888	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_1142	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_1318	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_1319	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_1435	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_1837	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_2161	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_2383	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_3301	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_3401	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_4179	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_4180	ebd00071	Fatty acid degradation	Escherichia coli B / BL21-DE3
ECBD_1118	ebd00074	Mycolic acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2509	ebd00074	Mycolic acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3073	ebd00074	Mycolic acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2026	ebd00121	Secondary bile acid biosynthesis	Escherichia coli B / BL21-DE3
ECBD_0830	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_0831	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1348	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1393	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1394	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1395	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1396	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1397	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1398	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1428	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1960	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2590	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_2989	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3061	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3818	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3993	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_3994	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_4094	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_4182	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_4190	ebd00130	Ubiquinone and other terpenoid-quinone biosynthesis	Escherichia coli B / BL21-DE3
ECBD_1187	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1373	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1374	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1375	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1376	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1377	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1378	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1379	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1380	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1381	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1382	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1383	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
ECBD_1384	ebd00190	Oxidative phosphorylation	Escherichia coli B / BL21-DE3
